message,epi
"Ja.. Meiner Meinung nach liegt das Problem der Person darin, dass sowohl er als auch seine Eltern den Grund für die Schwierigkeiten stabil internal attribuieren",1
Belege und Begründungen:,0
"Eine neue Idee zu diesem Fall ist, dass Michael seinen Misserfolg im Fach Mathe auf fehlende Begabung in dem Bereich, also internal und stabil attribuiert",1
"Du hast gerade geschrieben, dass der Junge den Misserfolg wohl eher internal und stabil, statt external und variabel attribuiert. Dem stimme ich auf jeden Fall auch zu.",1
"wenn Peter sein Versagen anders erklärt, könnte er seine Leistungen längerfristig verbessern",1
"E macht seine mangelnde Begabung, die offensichtlich in der Familie liegt, dafür verantwortlich.""Irgendwie wird mir immer klarer, daß Mathe nicht mein Fach ist.""",1
"Du hast gerade geschrieben, dass beide ihren Misserfolg stabil internal attribuieren. Dem stimme ich zu, sie denken sie seien nicht begabt.",1
Belege und Begründungen:,0
stabile attribution- ,0
"Die lehrerin könnte sich aber mehr mühe geben, ihm das verständloch zu machen.",0
"Ich finde es geht insofern von einem Misserfolg voraus, daß der Michael Probleme hatte die Neunte zu schaffen.  Andererseits hat er die schon geschafft und war richtig gespannt auf das neue Schuljahr, also eine Art Erfolg.",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass vor allem das Wissen des Kindes, ein internal variabler Fakor, verändert bzw. bereichert werden lkann. Dabei muss dem Kind klar gemacht werden, dass Erfolge nicht allein auf Begabung, sondern auch auf erlernbares Wissen zurückgeführt werden können",1
Das mathematische Verständnis kann aber durchaus auch geschult werden durch spezielles Training.,0
Der Schüler macht seine mangelnde Begabung für seinen Misserfolg verantwortlich,1
"der schüler soll erst einmal kleine schritte machen,",0
"Eine neue Idee zu diesem Fall ist, dass die Eltern vielleicht auch von positiven Erfahrungen ihrerseits berichten könnten. Etwa, dass sie auch mal gute Noten in Mathe hatten (je nach Thema) oder, dass es auch jemanden aus der Familie gibt, der gut in Mathe war und sogar etwas in diesem Bereich macht.",0
"Ja glaube auch nicht, dass er schon aufgegeben hat",0
ähnlich wie seine Eltern,0
Die Lokalität der Attribution ist INTERNAL. Michael ist nicht sonderlich begabt und streng sich anscheinend auch nicht genügend an um einigermaßen gute Noten zu bekommen.,1
"Eine neue Idee zu diesem Fall ist, dass der Vater seinen Erfolg in der Abschlussprüfung external attribuiert hat,  nämlich die Spicker und das Abschreiben. Das wiederum sagt aber nichts über den Erfolg des Sohnes aus...",0
Relativierungen des Arguments:,0
Ist das dann eure gemeinsame Erklärung?,0
" verschidene Ursachen, die eine Wirkung auf die Ménschliche Grundmotivation haben können und die das Denken, ob man für eine Sache begabt ist oder nicht,  sehr beeinflussen können.",0
"Die Eltern halten sich für unbegabt in Mathe und schreiben Michael die gleichen Fähigkeiten zu. Demnach eine externale Bestätigung für Michael, oder wie siehst du das?",0
" stabil,",1
"(""Mathe ist nicht mein Fach""..Selbstattribution,",1
stabile Attribution zurückzuführen,1
 Trotzdem ist es wichtig sich mit dieser Materie auseinanderzusetzen und nicht aufzugeben,0
Bei Mathe lernen oder überhaupt beim Lernen ist es notwendig mit guten Lerern und dass sie gut Unterrichten können und man kann nicht die Be.,0
"Nicht zuletzt hat jeder Mensch seine speziellen Begabungen, aber auch seine Schwächen.",0
"Die Person hat Schwierigkeiten in Mathe, wird jedoch aber durch das persönlich Umfeld beeinflusst",0
"stabil, man geht von der begabung aus,",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Lehrerin eine beeinflussbare Variable anspricht. Ebenso sagt sie, dass er es noch schaffen kann.",0
"Du hast gerade geschrieben, dass der Misserfolg des Schülers durch die Eltern internal attributiert wird. dem stimme ich zu. Ich würde noch hinzufügen, dass die Eltern die geringe Begabung in Mathematik als eine internale stabile Attribution in der Familie ansehen und das dann auf ihren Sohn übertragen, sodass dieser seine Leistungen dann auch an der internalen stabilen Attribution fest macht",1
 stabile,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass sie das Hauptaugenmerk auf variable Faktoren  legen sollen, die internal sind",0
stabil).,1
stabil:,1
"Du hast gerade geschrieben, wo ich zustimme",0
Sowohl selbst als auch ,1
Perfekt!,0
Misserfolg führt er auf mangelnde Begabung zurück;,1
(irr-?)Glauben auch noch ,1
 auf den schüler aus.,0
"also, er hat schwierigkeiten mit mathe. er ist sich nicht sicher woran es liegt, aber er begründet es gerne mit fehlender begabung",1
Belege und Begründungen:,0
"andererseits wird es internal, weil er es irgendwann selbst glaubt und sich einredet",0
 lässt sich von den ergebnissen der nächsten klasse überraschen ,0
"internale Lokalität: keine Mathematikbegabung, zuwenig angestrengt",1
internal ,1
" und deshalb, weil er es wahrscheinlich auch nie gelernt hat eine negative ",1
Michael führt sein nicht vorhandenes Mathe-Verständnis auf seine Gene zurück.,1
stabil.,1
"Michael scheint sich selbst zu attribueren, dass er Mathe nicht kann.",1
indem er einfach seine mangelnde Begabung vorschiebt.,1
und auch selbstattr. durch seine eigene meinung,1
"Da beide Eltern nicht sehr mathematisch begabt sind, könnte es auf den Sohn unbemerkt Einfluß genommen haben.",0
" aber die Reaktion seiner Eltern, hat er gut gefunden.",0
irgendie haben jetzt alle aufgaben bearbeitet.,0
Ja es ist internal,1
und ungünstig?,1
PROGNOSE UND PÄDAGOGISCHE KONSEQUENZEN AUS DER PERSPEKTIVE DER ATTRIBUTIONSTHEORIE:,0
gut,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist...",0
"Michael scheint seine Misserfolge in Mathe internal und stabil zu attribuieren. Er sieht seine Fähigkeiten in Mathe als Ursache für seine schlechten Leistungen. Diese Selbstattribution wird gestützt von der Fremdattribution seiner Eltern, die auch seine Fähigkeiten als Ursache sehen. Die Fremdattribution seiner Lehrerin sieht anders aus, sie attribuiert seine schlechten Leistungen internal und variabel, nämlich auf seine (fehlende) Anstrengung. Mit seiner bisherigen Selbstattribution wird Michael sich kaum aus seiner Situation lösen können, da er sie als gegeben und nicht veränderbar ansieht. Eine höhere Anstrengung seinerseits ist somit auch nicht zu erwarten. Das Attributionsmuster seiner Lehrerin würde ihm zugute kommen, da er dann überhaupt erst eine Möglichkeit sieht, etwas zu verändern. Dieses Muster sollte daher Michael selbst und zudem auch seinen Eltern nahegebracht werden, damit der Wandel in der Attribution nicht nur aus Michael selbst kommt, sondern auch von seinen Eltern unterstützt wird.",1
(Vererbung ist Internal),0
"selbstattribution, ",1
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
"Michael hat Schwierigkeiten im Fach Mathe und führt dies auf seine fehlende Begabung zurück, indem er sagt, dass Mathe 'einfach nicht sein Fach sei'.",1
"Du hast gerade geschrieben, dass er seinen Misserfolg internal stabil attribuiert, da stimme ich dir zu. Ein weiteres Problem ist, dass seine Eltern ihn dabei unterstützen und sagen, sie seien ja alle nicht gut in Mathe",1
 stabile,1
Er selbst führt seinen Misserfolg in Mathematik auf mangelnde Begabung zurück ,1
Laut Attributionstheorie rechnet sich Michael und seine Eltern eine internal ,1
"ungünstig, da er nicht an Änderung glaubt. ",1
" Er sucht den Fehler in seiner Umwelt und behauptet, dass er nichts dafür kann, dass er in Mathe so schlecht ist.",0
 stabile Attribution),1
bedeutet für ihn eine internal,1
Belege und Begründungen:,0
 stabilen Attribution.,1
"Die Eltern sollten Michael vielleicht etwas mehr motivieren. Dies wäre eine neue Idee zu dem Fall: Ihrem Sohn deutlich zu machen, dass er nicht blöd ist und er sich etwas mehr anstrengen sollte. Sie sollten ihn auf jeden Fall motivieren, zu lernen usw",0
stabil.,1
" Sie behauptet, dass die mangelnde Begabung eine Ausrede ist, und schiebt die schlechten noten auf seine Faulheit (internal",0
 Er glaubt eben einfach nicht für Mathe begabt zu sein.,1
Ist das so in Ordnung?,0
also ich finde der junge wird durch die attributationsmuster,1
 was seine Lehrerin ganz anders sieht. Sie unterstützt ihren Schüler indem sie ihn gegen seine Meinung zum Fleiß hin umlenken will.,0
Ist birke verschollen?,0
Schließe mich dem ganzen an!,0
"Glaubt die Person, diese Schwierigkeit bewältigen zu können? Welche Gründe und Faktoren sind für diese Schwierigkeit ausschlaggebend? Unter berücksichtigung der Gedanken und Aussagen des Schülers, gehen wir davon aus, dass er die Schwierigkeiten nicht bewältigen wird. Die ausschlaggebenden Faktoren und Gründe hierfür sind in erster Linie internal. Unabhängig davon, ob der Schüler über eine Begabung oder nicht verfügt, schlägt die Variabel Anstrengung gegen Null. Es scheint, dass er von Grund auf keine Motivation verspürt, sich anzustrengen, was mit einem hohen Arbeitsaufwand verbunden wäre. Die Aussagen seiner Eltern bestärken den Jungen in seinem Glauben und Verhalten, dass es zwecklos sei. Einzig die Lehrerin stellt ihn als faul dar, doch der darauffolgende Text zeugt davon, dass er gespannt ist, wie es laufen wird, was unserer Ansicht nach mehr  nach einem ‘Ich lasse es einfach auf mich zukommen‘ kling und nicht darauf hinweist, dass er aktiv etwas an seinem Zustand verändern wird, sondern wie bisher weiter handeln.",1
"Okay danke, tschüss",0
vielleicht könnten die im privatchat geschickt werden? Dann kopiere ich mir sie raus,0
"Es ist kaum anzunehmen das die Person sich in der Lage sieht das Problem selbst ( internal) zu lösen, da sie ihre eigene Begabung als unzureichend sieht.",1
"stabiler Faktor), deshalb ist er entmutigt und es mangelt ihm an Motivation (""Was ich eh nicht kann, schaff ich sowieso nicht..."").",1
Ja ich bin da,0
"Es ist kaum anzunehmen das die Person sich in der Lage sieht das Problem selbst (internal) zu lösen, da sie ihre eigene Begabung als unzureichend sieht. Dieses Grundproblem welches sich der Stabilität zuordnet, beeinflusst die Person am stärksten.",1
 Selbstattributation.,1
Danke dir,0
"Du hast gerade geschrieben, dass",0
prinzipiell hat er nur negative,0
- Misserfolge,0
"- Michael attribuiert selbst, ",1
" Damit motiviert er den Sohn zwar, weiter in der Schule zu bleiben aber er motiviert ihn nicht sich weiter mit MAthe zu beschäftigen.",0
 die Ursachen können im Schüler selbst lokalisiert werden.,0
Michael führt sein nicht vorhandenes Mathe-Verständnis auf seine Gene zurück.,1
Perfekt!,0
Internal stabile Attributonen sind nicht zu ändern.,0
"c)Michael muss wissen,dass seine negative Einstellung",1
"das stimmt! die eltern sollten ihn eigentlich motivieren: !du wirst es schon schaffen!"" oder ""streng dich an du kannst das!""damit wäre ihm bestimmt mehr geholfen",0
PROGNOSE UND PÄDAGOGISCHE KONSEQUENZEN AUS DER PERSPEKTIVE DER ATTRIBUTIONSTHEORIE:,0
1.Hypothese zum Fall:,0
Müssen wir Fragen stellen?,0
Hypothese zum Fall:,0
"O. K. ich bin schon darauf gekommen, dass es sich doch um die internal ",1
"Vielleicht könnte man es so formulieren: Michael führt seine Probleme in Mathematik auf seine mangelnde Begabung, also eine internal stabile Ursache, zurück. Seine Eltern bestärken ihn durch eine ebensolche Fremdattribution in seiner Ansicht. Michael Mathematiklehrerin versucht ihn durch Reattribution davon zu überzeugen, die Probleme auf mangelnde Anstrengung, also eine internal variable Ursache, zurückzuführen. Michael blickt mit einer großen Unsicherheit in die schulische Zukunft und ist sich nicht sicher, ob er die Schwierigkeiten bewältigen kann.",1
andererseits hilft ihm das für seine künftige schullaufbahn in mathe nicht.,0
durch das gespräch mit allen parteine wird bzw kann die internal,1
stabil (Zweifel an eigener Begabung),1
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
Ich glaube schon das es sich um eine internal,1
 Ich würde gerne Mathe machen.,0
vielleicht könnten die im privatchat geschickt werden? Dann kopiere ich mir sie raus,0
"Dieser Fall ist typisch, für den Schulalltag.",0
" Zufall,fehlender einsatz, ",0
 ausschlaggebend für dessen,1
Zu ihm selbst:Er sieht als ursache seines Misserfolges auch ein internal ,1
internal ,1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
Ja bin ich.,0
 stabile,1
ok alles klar,0
"Ja, ich bin da und habe den Text bereits gelesen",0
1.Hypothese zum Fall:,0
"Wenn alles klar ist, dann könnt ihr jetzt mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
"Du hast gerade geschrieben, dass er in Mathe mehrere Fremdzuschreibungen bekommt und seitens der Lehrerin insofern, dass sie sagt er würde sich nicht genug anstrengen. Diese Zuschreibung könnte man aber beeinflussen und demenstprechend ändern. Während der Vater einfac davon ausgeht, dass er schlecht sei und dennoch eine Unfähigkeit zugeschrieben. Diese Zuschreibung weiterhin, (kann) beeinflusst Michael negativ.",0
"stabiles Problem, ",1
"aber es geht ja eigentlich darum, wie Michael selbst seine Situation empfindet von daher würde ich sagen, dass wir uns auf internal stabil einigen können",1
Belege und Begründungen:,0
"(""Mathe ist nicht mein Fach""..Selbstattribution,",1
"Das was die Lehrerin macht, ist dann ja quasi Reattributionstraining oder?",0
Stabil,1
auf mangelnde Begabung,1
"Ich denke, hierbei spielt die Fremdattribution eine große Rolle,",0
 seine,1
Relativierungen des Arguments:,0
"ja, da hatten wir ja schon gesagt die Schwierigkeit besteht im Fach Mathematik",0
"Michael attribuiert sich selbst, ",1
er hätte keine begabung zu mathe.,1
"Naja, dieses Phänomen und seine miesen Matheleistungen kann man mit der Theorie ganz gut erklären",0
"selbstattribution, ",1
michael sollte mathe nicht überbewerten sondern sich mehr seiner stärken bewusst sein,0
(mangelnde begabung) in eine internal variable attribution(zu faul gewesen)umgewandelt werden,1
variabel,0
"Du hast gerade geschrieben, dass Michael kein Mathe kann. Ich denke, dass er die Ursache dafür auf stabile internale Ereignisse zurückführt. Wie z.B seine Begabung, die seine Eltern ebenfalls nicht hatten.",1
"Wenn alles klar ist, dann könnt ihr jetzt mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
2.Hypothese zum Fall:,0
"stabileUrsachen zurück, ",0
"Der Sohn wird hier in ein Raster gezwängt, aus dem er allein nur schwer rauskommt.",0
"Seine Lehrerin beeinflusst ihn ebenfalls negativ. Statt ihn zu ermutigen, ""macht si ihm klar"", dass es großer Anstrengung bedarf, wenn er die Klasse schaffen wolle.",0
ist negativ beeinflussend.,1
Vielleicht kommt zusätzlich noch eine Selbstattribution hinzu?,1
(internal ,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist, dass Michael so sehr negativ attribuiert, dass er den eigenen Erfolg durch die Anstrengung nicht wahrnimmt",1
stabile attribution).,1
